"","id","content",
"244","448599678","법앞에 평등하라!!!!","","","","","","","","","",
"245","448599547","닭  살아있네 ㅋㅋ","","","","","","","","","",
"246","448599400","크리스마스 특사로 다시 깜빵 보내~~~","","","","","","","","","",
"247","448599365","아직도 대통령 이라고하냐?","","","","","","","","","",
"248","448599331","개판 오분전도 아니고 오초전이네....
전직 대통령들 개판인건 우리나라밖에 없을듯....","","","","","","","","","",
"249","448599280","대학병원가봐라 어린 애들도 수술 후에 2~3일 후면 무조건 퇴원시킨다.
길어야 2주 입원인데
뭐가 잘났다고 저사람을 3달 씩이나 수감자 신분으로 입원시키냐? 그만큼 공권력이 썪었다는건가?
대통령만 일을 잘하면 뭐하겠냐 밑에 그동안 박혀있던 세력들이 그대로인것 같은데 ... 쯔쯔쯔","","","","","","","","","",
"250","448599272","절라어이없네 극상근파열 수술 입원기간 대학병원은 길어야 4일이고 개인병원도 길어야 2주임 하긴 부모권력잡은  인생이라 좋네 덜떨어지고 머리통이 텅텅 빈것이 문제이지최대 기","","","","","","","","","",
"251","448598756","이런
seebar","","","","","","","","","",
"252","448598311","똑같은 잣대 똑같은 형평성으로 처리하라~~~ 박씨나 조씨나  문씨나","","","","","","","","","",
"253","448598021","당장 수감해야지
법은 평등해야지","","","","","","","","","",
"254","448597946","먼 오십견에 석달이야.
팔십 넘은 노모는 암수술하고 보름도 안되 퇴원당했는데...
박근혜가  입원한 병원엔 돌팔이 의사들만 있냐??","","","","","","","","","",
"255","448597898","대역죄인? 
구속도 사치다 
즉시  끌어다가 산채로 공개로 처단해서 광화문 광장에 효수하라","","","","","","","","","",
"256","448597824","법무부가 범죄집단인가?","","","","","","","","","",
"257","448597662","또 또 야그하지만  법앞에는  모든사람이평등해야죠? 정부 여당  잘 하세요  표잃는소리 납니다","","","","","","","","","",
"258","448597594","나경원 아들래미 부정으로 궁지에몰리고 황교안 입만열면 사고쳐서 쓰레기되어가는중에
박근혜사면이 웬말인가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ최순실이랑 같이 걍 뒈졌으면","","","","","","","","","",
"259","448597238","박근혜 풀어주는 날에는 (솔직히 여태까지 집회 한번도
참여 안해 봤지만 ) 정말 가만히 있지 않을것이다","","","","","","","","","",
"260","448597109","왜 국민의 세금을  이런일에 쓰시나요?  그렇게 힘든 수술도 아니잖아요","","","","","","","","","",
"261","448596889","당장 깜방으로 보내라...
문재인 똑바로 하라.","","","","","","","","","",
"262","448596803","이건
누가봐도 특혜네","","","","","","","","","",
"263","448596756","도대체 왜 안집어쳐넣는건데 ?????? 빨리 넣어라 뭐하냐","","","","","","","","","",
"264","448596749","법은 만인에 평등해야 법이지","","","","","","","","","",
"265","448596461","머하냐 빨리가두지","","","","","","","","","",
"266","448596413","이런 개 씨앙!
똑바로 안하냐 법무부 ㄱ ㅐ ㅆ ㅑㅇ 놈들아.","","","","","","","","","",
"267","448596017","어깨 치료 정도가 아니라 이식하고도 남았겠다ㅡㅡ","","","","","","","","","",
"268","448595972","쓰
벌,넘
드리,


이게 나라냬

일본인가?","","","","","","","","","",
"269","448595940","온 국민은 2주면 퇴원하는 수술을~~~~~~~
참~~~가지가지 한다!
법앞에  평등이 있긴 했던가?","","","","","","","","","",
"270","448595655","쪽팔린다 대한민국  법이 제구실을  못하네","","","","","","","","","",
"271","448595640","원칙대로 해라.
준법을 해야 할  사람이 
특혜를 누린다는게 말이 되나.
그러면서 
국민들에게 준법하라고 할 수가 있나","","","","","","","","","",
"272","448595562","과연 수술을 받았을까
병원에서 겨울 나겠네

이명박이 박근혜  를  전부 감방으로","","","","","","","","","",
"273","448595521","503이 神이가?
빨리 집어처넣어라!??????","","","","","","","","","",
"274","448595424","범죄집단 법무부","","","","","","","","","",
"275","448595349","일반국민은  감옥에 저런게대통령이라고  국민위에서사는여자  쯧쯧  창피하다","","","","","","","","","",
"276","448595345","이명박도 봐주고  박그네도 봐주고 이게 정의로운  나라맞냐????","","","","","","","","","",
"277","448595324","호텔이 따로 없네.","","","","","","","","","",
"278","448595207","살다살다 그걸로  3달입원은 들어본적도없네","","","","","","","","","",
"279","448595179","♩♪♪~♬♩ 이놈의 나라는 가진자들은 법은 조또안지키면서 서민들한테만 법법운운하네..","","","","","","","","","",
"280","448594949","법은 만인 앞에 불평등하다.","","","","","","","","","",
"281","448594868","법무부가  법과 국민을  우롱하는거냐?  
뭐하자는거냐?","","","","","","","","","",
"282","448594863","해도해도 너무한다
깜빵에서 어깨 아픈 사람 손들어서
사제병원에서 수술하고 입원 치료시켜라
이럴거면 깜빵이 뭐가 팔요한가?
힘있으면 죄를 지어도 깜빵 잠깐 갔다 나오는데","","","","","","","","","",
"283","448594862","여기서도 꼼수쓰네ㆍ 법앞에서 평등하게 처벌해주세요","","","","","","","","","",
"284","448594853","법대로 하자구 좀!!!","","","","","","","","","",
"285","448594805","바큰혜보다 열배 악랄한 이명박은 왜아직도 나와서 재수감 안되나요  왜 자원외교에서 누군가가져갔을돈은 왜수사하지않나요  왜이명박은 감옥에 안가고있나요   노가 답종해주세요","","","","","","","","","",
"286","448594755","이  시  불 병원에  아빙궁 차릴래  와~    기치료사도 부르고  나온김에  얼굴도  땡기고  주사도 맞고  별짓 다하고  들어  갈끼가?  젓  같은  나라법  빨리  깜방  보내라","","","","","","","","","",
"287","448594751","박근혜를   구속하라.","","","","","","","","","",
"288","448594750","즉시 감방으로 돌려보내고 순시리와 합방시켜라","","","","","","","","","",
"289","448594573","미쳤네

박근혜에게 왜 특별 대우??
병원도 호화스럽다던데?

우리 세금으로?? 왜??

박근혜에게 봐주기 식 곤란하다

범죄자는 범죄자일 뿐","","","","","","","","","",
"290","448594554","박근혜 대통령님은 죄가 없다. 빨리 무죄석방함이 당연하다.","","","","","","","","","",
"291","448594519","적폐청산?  사기꾼 세상이로다.... 촛불이 당한거야..명바기도 나와서 덩실덩실..
순실이는 언제 나오냐 
이게 나라냐?","","","","","","","","","",
"292","448594420","당장 교도소로....법무부는  일도 안하고 잠자냐?","","","","","","","","","",
"293","448594337","윤석열이 조지고 이명박근혜 죗값받게 해라. 순실이가 억울해한다","","","","","","","","","",
"294","448594292","법은 만인의 평등 조국 가족사기단 모두 구속하라.","","","","","","","","","",
"295","448594089","이럴줄알았지 은근슬쩍 사면시키려는 꼼수 이러니 국민들이 힘들게사는거야 뭘믿어 검찰을?경찰을?에라개가웃겄다","","","","","","","","","",
"296","448594002","감옥에 가둬라!!!","","","","","","","","","",
"297","448593988","이것들 뭐하자는거지?","","","","","","","","","",
"298","448593903","법무부 돌았음???","","","","","","","","","",
"299","448593850","이래서 대한민국이 정치 후진국이란 소리를 듣는것입니다...","","","","","","","","","",
"300","448593808","검찰들  법원 이 무슨미♪♬♬♪♪~짓이야

빨리 박근혜503호로감금해라 법원새꺄","","","","","","","","","",
"301","448593762","마귀할망구
나라꼴을 이 모양으로 해 처먹었으면 아파 디져도 싸다.  이녀나.","","","","","","","","","",
"302","448593699","자유한국당의
 자유란 무슨 짓을해도 권력 가진 인간들의 
무한자유를 뜻하고
한국당이란 일본 속국된 한국을 뜻한다

그래서 내년선거에서 잘라내야한다","","","","","","","","","",
"303","448593697","왜 박근혜만 특혜 주냐???????","","","","","","","","","",
"304","448593637","박근혜

대통령님

사면해야 합니다","","","","","","","","","",
"305","448593452","병원은 정경심교수가 있어야할 곳이고 감빵은 박근혜가 있어야할 곳인데  뭔놈에나라가 꺼꾸로가냐","","","","","","","","","",
"306","448593101","이건 뭐 원칙도 없고 국민들이 촛불들어서  구속시켰더니 문정부 마음대로 풀어주냐","","","","","","","","","",
"307","448592830","이건 조국이 싼 똥임
인정할건 인정하자
조국을 까야됨","","","","","","","","","",
"308","448592484","아픈 사람한테

악담은 하지마라.

악플로 죽은 사람 많다.","","","","","","","","","",
"309","448592467","이게 과연 국가인가!","","","","","","","","","",
"310","448592460","아무것도 아닌 저런것들이 저 질랄병을 하고 

자빠져도 아무 문졔가 없는겨~~~

이게 나라냐???","","","","","","","","","",
"311","448592418","정신병 이지?
아닌가?
지능이 떨어진건 병이 아닌가?","","","","","","","","","",
"312","448592363","빨리 빵에 보내라","","","","","","","","","",
"313","448592258","치킨은 튀겨야.   제맛이다","","","","","","","","","",
"314","448592182","탄핵된  대통령은

대통령이  아닙니다     법적으로

박근혜는    대통령을   상실했습니다","","","","","","","","","",
"315","448592157","미처가는구나 빨리 잡아 너어라","","","","","","","","","",
"316","448592140","존재자체가 국민에 민폐...","","","","","","","","","",
"317","448592057","여느대통령 치고 한번쯤 특권비리 누리지않은 대통령있음 내손에 장지진다 여자라는 이유로 너무 심하지않은가 지금 문재인정부에 경제파탄 에 비하면 아무것도 아닌것을.","","","","","","","","","",
"318","448591970","이게 나라냐","","","","","","","","","",
"319","448591916","박근혜 웬 특혜?
빨리 재수감해라
무슨볌원이 깜방인줄 아나
깜방에있쓸것들은 나와있고
구속된일도아닌 분들은  구속시키고
법이 완전 개법이네","","","","","","","","","",
"320","448591898","인생 자체가  비상식적인고   꼭두각시 인생을 살아서 그런지  스스로  판단하는 능력이 매우 부족해 보이는  인간 
 
더 이상 특혜주지 말고  하루 속히 재수감 하라","","","","","","","","","",
"321","448591873","뭐 법대로 하는게 업네요 
특혜가  너무 심하네
심각한 일입니다","","","","","","","","","",
"322","448591865","가정도 아니고 집안도 아니고
나라를 말아먹은 사람에게 왠 호강이란말이냐?!!! 
있을수없는 일이다 당당 감옥으로 보내라!!!","","","","","","","","","",
"323","448591832","거대한 병원 한 층을 다 쓰고 자빠진 순실치킨.

입원이 필요한 환자들 엿먹이고 자빠진 순실치킨.

병명도 오십견 근육통. ㅅ ㅂ 욕이 안나올 수가 없지.","","","","","","","","","",
"324","448591800","503을 왜 전대통령이라 하지? 기사 똑바로 써라! 탄핵으로 전대통령자격 상실  아니가?","","","","","","","","","",
"325","448591687","어이없다.
일주일 재활하면 끝나는걸 3석하고 아직 
병원이 감옥이냐","","","","","","","","","",
"326","448591668","교도소에 수감된 사람들 모두 어깨 수술해라......................................3개월 이상 특실 입원실에서 특별휴가 달라고 해라...........................사람 차별하지 말라고 해라........................................","","","","","","","","","",
"327","448591446","이명박근혜 사면하면 전두환 같은 사건 반복된다
최고권력은 그 만한 책임이 따른다는 걸 보여줘야 불행한 역사가 재발되지 않는다","","","","","","","","","",
"328","448590853","법이냐고 뭣같은법... 그나마 그것도 안지키는 힘있고 돈있는것들...  ㅡ..ㅡㅗ","","","","","","","","","",
"329","448590529","법집행을 저따위로  하니 ......대한민국  미래은없다","","","","","","","","","",
"330","448589800","법의 심판을 받기도 전에","","","","","","","","","",
"331","448589771","당장 재수감 해라!  재수감 해라!  재수감 해라!
오십견으로 석달 입원이라니 말이야 방구야!!
저런 머 ㅈ  ㄹ를 대통령 예우하는게 맞아? 이런 개 
  같은 일이 어딨어!! 당장 재수감 해라!","","","","","","","","","",
"332","448589763","국정농단 죄인을
특별대우하는 것은
국민을 무시하는 처사입니다.
당장 감옥으로 보내라
국민의  명령이다","","","","","","","","","",
"333","448589625","문대통령은 국민이 잡아넣은 이재용도 풀어주더니
이명박은 밖에서 테니스 치고 놀게 해주고
박근혜도 조만간 풀어주겠네
정체가 도대체 뭐야?","","","","","","","","","",
"334","448589490","법은 만인에게 평등하다.
그런데,  이것이 평등한건가.
국민이 병원에서 수감생활을 할 수 있도록 하라.","","","","","","","","","",
"335","448589482","결정권자 사법처리해라","","","","","","","","","",
"336","448589284","대역죄인을 방치하네 이런 쓰","","","","","","","","","",
"337","448589274","만민은  법앞에 평등해야하는데
편히 잘 지내시군요 ㅠ
국민으로서 정말
불만입니다","","","","","","","","","",
"338","448589139","구렁이 담넘어 가듯 수술핑계로 입원해 
그자리에 깔구 뭉게구 있네...
사법 당국 모하구 있어?
치료 끝났으면 재수감 해라..!!!","","","","","","","","","",
"339","448589100","웬마니 치료했으면 다시 감빵에 가야지...뭔 개수작이야...","","","","","","","","","",
"340","448589026","전직 최고권력자에 대한 사면은 더 이상 반복되어선 안 된다.
지은 죄에 상응하는 처벌이 없으니 전두환이 아직도 저리 뻔뻔스레 천수를 누리는 것이고 박근혜도 이제 호텔생활 하다 나가려고 하는 거다.
이명박 다시 집어 넣어야 하는 것도 물론이다.
상식이 조금은 통하는 세상을 보고싶다.","","","","","","","","","",
"341","448588956","사법부,이러면 안돼///","","","","","","","","","",
"342","448588906","사형했어도 모자를 것을 병원에서 특별 보호 중이네
저게 뭘 잘했다고 전 대통령 취급을 해주냐?
죄 저질러 파면당한거면 그냥 범죄자지.","","","","","","","","","",
"343","448588820","흠 ..나는 노동일을 많이해서 인대파열인데
공주님이 왜?  무슨일을 힘들게해서 인대파열?","","","","","","","","","",
"344","448588761","빨리 수감해라.
월동하러 입원했냐???","","","","","","","","","",
"345","448588744","국민이 
우습니?","","","","","","","","","",
"346","448588732","썩어문드러졌다.","","","","","","","","","",
"347","448588728","뮨재인 정권아
조국사태에서 보듯 공정성을 잃으면 이 정권도 끝이다.
법 집행이 공정해야 나라가 산다.
박근혜는 현재 죄짓고 수감된 한명의 대한민국 국민일 쁀이다.","","","","","","","","","",
"348","448588619","뜨벌 뭔 법이 이러냐?","","","","","","","","","",
"349","448588614","국민열받게 하지마라...똑같이 태어나 누구는 법을 어겨 형을 살아도 저렇게 대접받고 누군 돈없어 형을 살며 멸시를 당하고 ...유전무죄무전유죄 !!!!라며 죽어간 인간이 불쌍해보인다..억울해보인다..법앞에 평등하다던 법전은 뭐냐??
누구맘대로 저렇게 혜택을 주어라 했냐?? 민주촛불정권이래서 믿었는데...더 괘씸하다
사면은 안된고 혜택도 없애라...형평에 차별을 두지마라...그럴려면 다 범죄다들 다 사면시켜라~~더러분넘들아..
국정농단으로 세계적으로 망신살이 뻗쳤는데..저런인간을 사면시켜/ ? 병원에서 탱자탱자 권력을 누려?
]니들만","","","","","","","","","",
"350","448588594","뭐한다고.저런 띠벌것을 특별사면 얘기를 한다?
고깟 수술 하나하고 몇달을 병원에서.띵가띵가
법무부는 도대체 국민감정을 이해는 하는가?
아니면.닭근혜.정부의.잔당들이 두목을 보호하는.건가

진짜 썩어빠졋네","","","","","","","","","",
"351","448588341","만일 사면이니해서 석방하면
민주당과 문재인은 끝이다..
할려면 제대로 법을 집행해라...","","","","","","","","","",
"352","448588271","말도안돼 도대체 이게 말이나 되는 일인지?","","","","","","","","","",
"353","448588147","특별사면 하는 정당은 평생 안뽑는다!
전두환 특별사면의 결과를 봐라
참 대단하다","","","","","","","","","",
"354","448588080","뭔죄가있다고   이제 고마해요","","","","","","","","","",
"355","448588030","반성없는 그네년 배려하면 정의를 한번더 죽이는일","","","","","","","","","",
"356","448588019","유니클로 깃발을 펄럭이며
일베 
아베첩년들 
태극기부대 
토착왜구들 
전두환 
이명박 
박근혜 
화려한 부활을 꿈꾼다","","","","","","","","","",
"357","448587528","역사상 가장 깨끝한 대통령을
역대급 진상 새끼가 찬탈을 함
이새끼 가족과 주변 털면 볼만할것함","","","","","","","","","",
"358","448587113","조국도 구속안하는데  박근혜대통령을
와 구속하나 조국 일가는 박대통령 최순실
보다 더하잔아","","","","","","","","","",
"359","448586959","특별사면하면 보수층이 진보로 움직일까요? 정반댑니다.. 보수층은 절대로 용서하지 않을 것입니다 그리고 좌파의 분노만 일으켜서 총선에는 민주당이 패배하겠죠.. 사면 카드를 왜 만지작거리는 건지...?","","","","","","","","","",
"360","448586872","진짜 개xx들","","","","","","","","","",
"361","448586733","다음깜빵갈사람문재인 이명박 전두환 콩밥잘먹어야지 깜빵호텔방잡아나라","","","","","","","","","",
"362","448586382","전두환이나
박근혜나
법 엇같네","","","","","","","","","",
"363","448586307","노동을 시켜야 되것네.............건강해 지도록 말이야...................ㅋㅋ","","","","","","","","","",
"364","448586282","박양은
반드시
만기출소 해야 한다.","","","","","","","","","",
"365","448586225","일반국민도 아프면 입원시켜주던가","","","","","","","","","",
"366","448586010","결국은 이리 특혜를 주는구나.","","","","","","","","","",
"367","448586004","미쳤구나 빨리 찹아 쳐넣어라","","","","","","","","","",
"368","448585984","이꼴 보려고 추운날 촛불 든줄 아나?
과거 김대중이 전두환이 용서해주는 미친짓을 하더니
문재인이 박근혜를 또 용서??
깨어있는 국민들이 아무리 힘들 실어주면 뭐하나
병진같이 용서용서....난발하는 상♩♩
적폐청산 않하는 문재인은 필요없다","","","","","","","","","",
"369","448585879","오십견에 장기입원이 가능한 국민이 있는고?
근데 닭뇬은 왜 그리 특혜를 주는것인지?
개검쒜퀴들은 골라골라 엿장수질 하는것인고?","","","","","","","","","",
"370","448585865","화합이 아니라 지금은 3대를 멸해야 할 때.  문재인은 얄팍한 감상주의를 집어치우라.","","","","","","","","","",
"371","448585847","그 캐 년.
즉시 잡아들여라.
그리고 담당검새들 판사새키 .........즉시 구속해라","","","","","","","","","",
"372","448585827","적폐청산은 개뿔!!!!!!","","","","","","","","","",
"373","448585740","밥은 안인앞에 평등해야하거늘 국민앞에 죄지은 인간을 저렇게 내버려두어야함은 말도안된다","","","","","","","","","",
"374","448585736","뭔소리여?
나라가 적폐들 소굴~~~

적폐청산.
재조산하ㅡ
조국 부활~~","","","","","","","","","",
"375","448585679","서울 성모 병원 
영업에 막대한 지장이 있어도
박근혜가 성모 아니면 절대 사절이라 난감하데여.","","","","","","","","","",
"376","448585673","그냥  디지세요","","","","","","","","","",
"377","448585665","흥!
법앞에평등?은 왜 존재하는가
갸가 왜 대통소릴 듣나
독재애비잘두고 그밑에서 독재정치를 본까닭이지!","","","","","","","","","",
"378","448585651","권력 돈으로 죄수가 병원 은둔 호화 외부 침실 생활은 
다른 감옥에 있는 죄수와 평등권을 침해 한것으로 박근혜는 
타의 모범 죄수가 되어야 하며 국가 헌법을 치켜야 한다 본래 감옥으로 제수감하여야 한다
대통령이었던 박근헤 국가 헌법을 지키지 않으면 사회 질서가 무너지며 국가 기강을 바로 잡을 수 없다.","","","","","","","","","",
"379","448585511","법이 뭐이레 젖갔냐. 돈있는 겄들한테 한없이 관대하고 없는 민초들은 쬐만한 잘못을해도 개 잡듣시 하는게 법이냐고.","","","","","","","","","",
"380","448585444","자타가 공인하는 진성좌파입니다. 
제가 봐서는 지금쯤 풀어주는게 맞습니다. 
나중에 문재인 대통령 퇴임 후에도 100퍼센트 적폐수사 들어갈텐데 그때 다음 대통령이 적당히 봐주기할 것입니다. 
그렇게 서로 전임대통령을 예우해야지 끝까지 감방에서 썩어라 하는 못된 심보는 안된다고 봐요. 
나중에 본인도 똑같이 당합니다.
마음을 곱게 써야 말년이 편합니다. 
그걸 아는 문대통령께서도 이리 조치하시는거죠.
아마 사면하면 문대통령께서는 암군이긴 해도 폭군은 아니라는 평을 들으실 수 있으실 것입니다.","","","","","","","","","",
"381","448585436","나라의 청년들은 방세에 등록금에 난방비에 시달리다
산업 현장에 목숨내놓고 일하다 끔살당하고
갑질에 휘둘리며 알바하다 난도질 당해 고통스럽게 죽는데
정작 나라를 말아 쳐먹은 가짜 폐 닭 년은
국민 피눈물 묻은 세금으로
평생 굶어 죽을 걱정없이 따뜻한 시설에서
호의호식 하고 자빠졌네.","","","","","","","","","",
"382","448585427","하루 빨리
재수감","","","","","","","","","",
"383","448585400","전쟁이 터져야 되겠네 그래야  없애버리지","","","","","","","","","",
"384","448585359","박근혜를 감방으로 보내라!!!","","","","","","","","","",
"385","448585340","법은 만인에 앞에서 평등해야한다
국민폭팔한다  명심해라","","","","","","","","","",
"386","448585273","문재인 정권이 미쳤구나.  도대체 뭐하는 짓거리냐. 국민통합운운하면서 저년 사면하는 순간 문재인 너도 사형당해야 한다","","","","","","","","","",
"387","448585235","뭐하냐 법무부?","","","","","","","","","",
"388","448585191","박근혜를 ㆍ특별사면 ㆍ재수감하지 않으면 문재인정부를 앞으로 절대신임 하지않을것이다?문재인정부는  초심일잃지마라?국민들이 무엇을 원했고 그추운날 촛불을들었던 것을  잊었는가? ㆍ두고볼것이다 ㆍ믠재인과 민주당ㆍ정의를똑바로세우는가를 ?ㆍㅇ신주당도 정의를 올바로세우지않으면 절대지지안한다ㆍ지지는 총선결과로 나타난다 ㆍ","","","","","","","","","",
"389","448585067","전두환이  본보기다,
풀어주면 잘못없어서 풀어준줄 알고 
저리 뻔뻔하게 사는거 봐라~ 절대 사면 안될뿐더러 다시 감옥에 보내야 한다.","","","","","","","","","",
"390","448584972","범죄자를? 다시 가둬~ 쥐새끼도 같이!!","","","","","","","","","",
"391","448584956","재수감 왜? 안하죠
정말 제대로 제발 합시다.","","","","","","","","","",
"392","448584882","사면 정답","","","","","","","","","",
"393","448584724","닭근혜 특별사면 해라
에미 애비따라 탕탕탕절","","","","","","","","","",
"394","448584692","빨리 쳐 넣어라

좋은 말로 할 때","","","","","","","","","",
"395","448584673","3개월 허가내준 판사를 보면 적폐는 끈질기게 남아있고 우리 사법계가 썩었다는걸  보여준다.  공수처 설치해서 그 부폐고리 끊어내야한다.","","","","","","","","","",
"396","448584590","그럼 대한민국 법은 누가 집행하는거야 오로지 한사람 눈치만 보는거야 그러니까 현재 이모양 이꼴이지","","","","","","","","","",
"397","448584408","사면 제도 자체를 없애라...","","","","","","","","","",
"398","448584398","빨리 빵에보내라  개잡룐","","","","","","","","","",
"399","448584351","칠푼이 이 년은..
무슨 권리로 특혜주나?
독재자 발정희 딸이라고 특혜주나?","","","","","","","","","",
"400","448584188","박씨 병원비두 세금에서 
것두 특실 아예 엘베를 혼자 쓴다네
무슨 이게 나라냐
정권이 교체된거 맞냐고","","","","","","","","","",
"401","448584179","법무부... 
그럴려고 조국장관 쳐냈냐?","","","","","","","","","",
"402","448584156","법치국가 맞냐  10  팔놈에 나라 닭대가리 당장 가둬라","","","","","","","","","",
"403","448584136","사면 반대한다.","","","","","","","","","",
"404","448584088","모든 국민은 법앞에 평등하다며?
뻥이였냐?","","","","","","","","","",
"405","448584068","닭장탈출이네 빨리잡아쳐넣어라","","","","","","","","","",
"406","448583852","D저뿌라 드른씨앗이","","","","","","","","","",
"407","448583850","빵에 처넣고 문 잠가삐라","","","","","","","","","",
"408","448583800","이봐 박근혜 말끝마다 
법과원칙 법과원칙 했는데

지금 뭐하는거야 법도아니고
원칙도 아니잖아 그동안 
국민을 철저히 속여먹었네 ㅆ~팍

어서 집으로 돌아가 만기출소
할때까진  교도소가 집이잖아

그리고 국정농단과  국정원뇌물
40억인가? 그거하고 공천 불법
등 다하면  아마 40년은 족히
되지않을까? 

만기출소해  한명숙
전총리도 만기출소했고 이정희통진당도 더럽고  속좁은 앙갚음
으로 철저히 해산됐잖아?
너도 법과원칙지켜 만기출소해 !!!!!","","","","","","","","","",
"409","448583763","당장 재수감하라.. 감옥으로 보내란 말이다. 말기 암 환자조차 치료도 못받고 감옥에서 죽어나갔다. 어깨 좀 아프다고 ... 욕나온다... 이러니까 거지같은 역사가 반복 되고 자한당같은 친일매국 무리들이 아직도 설치고 있는 것이다.

정치검찰아웃! 정치판사아웃! 기레기언론아웃! 자한바른당아웃! 매국친일뉴라이트일베아웃!","","","","","","","","","",
"410","448583655","법이 누구를 위한건가?
젠장할~","","","","","","","","","",
"411","448583647","등 신 같은 뇬이 수치심을 모른다! 그냥 뒈. 져. 라. ㅅ ㅂ 뇬아!","","","","","","","","","",
"412","448583423","특별사면 같은 소리하구 자빠졌네
어설픈 용서가 전두환 노태우를 낳았다","","","","","","","","","",
"413","448583409","국민들 한테 물어봐라....
사면해도 되는지...","","","","","","","","","",
"414","448583368","법무부차관  짓이냐?
이명박근혜   당장 수감해라.
적폐세력  전두환 ㆍ노태우 도 사형시키고","","","","","","","","","",
"415","448583306","사면? 문재인정부 정신차려라
탄핵..촛불..국민의 소리였다
근데 누구 마음대로 사면?","","","","","","","","","",
"416","448583279","개소리 하지 말고 즉각 다시 가둬라~!!","","","","","","","","","",
"417","448583024","그 병원비는 누가내냐?
박근혜가 내긴 내냐?
국정농단으로 국민혈세 뒷구녕으로 다 쳐먹어 놓고 이런식으로 또 세금 강탈하냐?
ㄴ.ㅣ.ㄱ.ㅣ.ㅁ.ㅣ.ㅆ.ㅣ.ㅂ.ㅏ.ㄱ.ㅐ.같은 년
내같으면 쪽팔려서 혀깨물고 뒤졌다.
그냥 조용히 ㅈ.ㅏ.살해라.","","","","","","","","","",
"418","448582983","문가놈도 징역 3년살다 똑같이
혜택 줄거다 지둘려","","","","","","","","","",
"419","448582828","재인이눈치보냐?","","","","","","","","","",
"420","448582753","법무부 이자들 구속해야한다
범죄자에대해  무제한방치는그것도
형평성이 없는 작태는 국가의 법질서를
송두리째 무시하는 처사이다","","","","","","","","","",
"421","448582614","입원실에서 TV드라마는 실컨 보겠네!

시골 동네 아낙들이 미용실등에 모여
드라마 주인공들 갈등으로 수다떨고 하는 평범한
일상이라면 이해하겠다만,

일국의 지도자까지 했다면서
드라마에 빠져살았다는 것 자체가 참 동네 바퀴벌레들도 배꼽잡겠다!

머리속은 태자마마가 심어준 좀비 우주론만 가득찬
저런 한심한 년이 대통령이었다니,

대한민국 국민으로서 왠만큼 쪽팔려야지....ㅠ","","","","","","","","","",
"422","448582546","빨리  조국부터 집어넣라","","","","","","","","","",
"423","448582532","조국이 대하듯 균형있게 하라...
특정인물 봐주고, 누구는 안봐주고 
불균형은  적폐다. 
검찰개혁이 조국 보호막이 가시화된 시점아닌가...참 딱하고 가련한 나라 정치","","","","","","","","","",
"424","448582489","특별사면되야 보수층 분열된다. ㅋ

민주당이 호구냐","","","","","","","","","",
"425","448582485","살고는싶은가보다 참 어이없는짓 하는것보면 저인간이  해골이 제대로된사람인가?물음표만계속된다","","","","","","","","","",
"426","448582462","아주 ㅈㄹㄷ 한다..범죄자한테 뭔 짓거리냐..참 할일이 그리도 없냐?국민은 안 돌보고 범죄자는 참 잘 돌봐주네..","","","","","","","","","",
"427","448582391","암수술을해도 3일이면 퇴원인데 국가종양을 왜 병원에서 양육하고 있는가? 감옥으로 법대로  집행하라","","","","","","","","","",
"428","448582273","윤석렬 총장, 이건 아니잖아!","","","","","","","","","",
"429","448582197","어이가 없네. 누구 맘대로 사면이냐? 사면 하면 문재인이고 뭐고 없다.","","","","","","","","","",
"430","448582182","문재인 정부!
똑바로 해라!
사면!
이게 나라냐?

촛불 민심  한방에 훅!
날아간다.","","","","","","","","","",
"431","448582055","공정하게해라","","","","","","","","","",
"432","448582036","이게 나라냐  !
법앞에 평등한데 웬 특혜냐  
그러다면 사형수까지 다 석방하고 교도소에 백기  꽂아라","","","","","","","","","",
"433","448581994","닥대가리 츨푸니뇬! 밥이 목구멍으로 넘어가냐.. ㅅ ㅂ 뇬아!","","","","","","","","","",
"434","448581923","맞아.
조국때리기엔 누시  깔이 시뻘게서 
없는거 있는거 죄갖다 붙여서 
빵에 보내려  지  랄  염  병 을 떨면서
저 나라말아먹을려던 년 왜 바깥공기를 
그리 오래 쓰이게 벙관하며 냅두냐???.
이 개껌만도 못한 개검들아","","","","","","","","","",
"435","448581603","호호호
하하하!~~~

세상 살다보니 별 희안스런
꼴도 보는구만여?.

개가 웃고 소들이 웃을 코미디 에
어이상실!ㅡ.","","","","","","","","","",
"436","448581588","법무부 장관 옭아넣고 아주 지들 마음대로 구나.
한국이 지들 나라야.","","","","","","","","","",
"437","448581346","역겨운 박근혜, 박씨집안
죽여버리고 싶다","","","","","","","","","",
"438","448580994","침대 누워서 밀린 드라마 정주행 하고 있겠구나","","","","","","","","","",
